ID, TWEET, LABEL
8037,"['دول', 'عمل', 'عدد', 'بطل', '4', 'سنن', 'علش', 'اوليمبياد', 'دول', 'جنس', 'اعب', 'علش', 'يجب', 'ديل', 'بسم', 'بدن', '✋']",none
8038,"['اوليمبياد', 'لكر', 'فعل', 'يدب', 'يجر', '96', 'كامير', '20', 'شكر', 'وحت', 'ستي', 'قوي', 'عيز', 'كور']",none
8039,"['نظر', 'ناس', 'ركز', 'اتش', 'بكر', 'قسم', 'بله', 'مكن', 'بكر', 'فشخ', 'حرف', 'ستي', 'همل']",surprise
8040,"['تمل', 'قال', 'وده', 'رحم', 'وده', 'اثر', 'اثر', 'لحب', 'فان', 'حب', 'زوج', 'جسد', 'وده', 'وا…']",love
8041,"['اوليمبياد', 'حب', 'تني']",joy
8042,"['خسر', 'كبر', 'خسر', 'كبر', 'يمت', 'فين', 'ونح', 'حيء']",sadness
8043,"['سمه', 'انر', 'عكش', 'لحس', 'دمغ', 'جيل', 'قرب', 'بغض', 'نظر', 'بشر', 'حسن', 'حسن', 'جاي', 'جاش', 'ضحك']",anger
8044,"['عرض', 'خلو', 'لعب', 'اوليمبياد', 'هانكتسح', 'دهب', 'اقل', 'اثر', 'ساذ', 'حمد']",none
8045,"['SAMAHA', 'جدد', 'خسر', 'رمز', 'رمز', 'لدي', 'لسف', 'رحم', 'حمد', 'زول', 'غفرل']",sympathy
8046,"['عرف', 'الم', 'نهج']",sadness
8047,"['وقل', 'رب', 'رحم', 'ربا', 'صغر', 'ربي', 'ارحمهماو', 'عطف', 'عله', 'غفر', 'عطف', 'صغر', 'رحم', 'ربا', 'صغر']",sympathy
8048,"['دخل', 'اوليمبياد', '25', 'ريض', 'يعن', 'فرص', 'عوز', 'سرق', 'بلد', 'رازيل', 'D']",none
8049,"['نصر', 'جهد', 'شتق', 'شهد', 'سد', 'رمي', 'شيء', 'قدر', 'دول', 'سلم', 'وصل', 'رقه', 'عمق', 'اير', 'رمب']",sympathy
8050,"['ايم', 'سود', 'وشي', 'يوم', 'عرف']",sadness
8051,"['سلم', 'قلب', 'لمن', 'تثق', 'بنه', 'يحب', 'عرف', 'حفظ', 'بوح', 'عجب']",love
8052,"['ونت', 'عني', 'خيف', 'يضع', 'مني', 'عمر', 'فرق']",fear
8053,"['سبل', 'ذكر', 'كتر', 'لؤي', 'قهج', 'حبس', 'بقل', '3', 'سنن', 'ولس', 'فضل', '8', 'شهر', 'كمن', 'عشن', 'ماعملش', 'حجه']",anger
8054,"['اصل', 'شرح']",joy
8055,"['احل', 'عملاق']",joy
8056,"['Q', 'Y20', 'نقل', 'جور', 'ربه', 'راهيم', 'بن', 'صلح', 'بن', 'عبدالرحمنابن', 'ابن', 'عمي', 'اسل', 'غفر', 'رحم', 'وسع', 'وهل', 'صبر…']",sympathy
8057,"['صور', 'جمل', 'الم', 'خيف', 'ابن', 'ابن', 'خيف', 'تضع', 'رجل', 'قدم', 'امه']",fear
8058,"['اوليمبياد', 'جولف']",none
8059,"['asdel', 'اه', 'هيرجع', 'وهم', 'عشن', 'رقو', 'تني', 'اول', 'جدد', 'يلا', 'اهل', 'سهل', 'وطن', 'حسن', 'سلم']",anger
8060,"['مار', 'يول', 'يقل', 'كرم', 'شوف', 'كلب', 'تنك']",anger
8061,"['قال', 'جمل', 'ضحك', 'قلت', 'جمل', 'رسم', 'عذر']",love
8062,"['قمه', 'وجع', 'ظهر', 'بنك', 'بلي', 'قلب', 'قطع', 'حسر']",sadness
8063,"['KH191', 'جرا', 'كسم']",anger
8064,"['قلب', 'شعر', 'تحف']",love
8065,"['اه', 'بطل', 'فقر', 'ورب', 'كرم', 'عاه', 'حجه', 'ومش', 'قدر', 'نجب', 'حب', 'لخي', 'تحب']",sympathy
8066,"['1', '1', 'وصل', 'وير', 'نوع', 'وده', 'رحم', 'لزم', 'نسل', 'طمئ', 'يري', 'خلق', 'كرم', 'تسد', 'ناس']",joy
8067,"['يهب', 'وسر', 'اخد', 'يدل', 'اوليمبياد', 'رعي', 'جيش', 'عده', 'حجه', 'عمل', 'جيش', 'طلع', 'بتق']",none
8068,"['ريت', 'هلل', 'وجه', 'حبب', 'قهه', 'كوب', 'شخص', 'عناقيد', 'حرف', 'نمر', 'حكا', 'مسك', 'نخب', 'شهق', 'نجد', 'ذكر', 'جميل…']",love
8069,"['تضم', 'عكم', 'ثني', 'يقم', 'عدد', 'ارو', 'بتر', 'نحر', 'تبد', 'سوس', 'صور', 'قاذ', 'نشر', 'فلم', 'هبط']",sympathy
8070,"['شهداء', 'كوت', 'خطا', 'دمئ', 'طهر', 'لحم', 'وطن', 'عظم', 'بقء', 'وطن', 'نهر', 'شهد', 'حمد', 'قبازرد', 'Qabazard', 'كوت', '190', 'ht…']",sadness
8071,"['با', 'كلم', 'شان', 'فهد', 'قصر', 'ريض', 'زعل', 'بنء', 'لحد', 'جنب', 'نجر', 'الن', 'تمت', 'عدي', 'اهم', 'شي', 'فهد']",anger
8072,"['عليهذ', 'بجب', 'نحا', 'ثلث', 'ربع', 'فنن', 'مصم', 'غرب', 'يوم', 'سرق', 'شكر', 'نضل', 'نضل', 'فكر', 'كلم', 'حق', 'با', 'ابن', 'نضل']",love
8073,"['رجب', 'نقص', 'سبل', 'دين', 'نجع', 'رفع', 'نطر', 'رفع', 'ثقل', 'اوليمبياد']",none
8074,"['طبع', 'كثر', 'مدن', 'حفظ', 'قنفذ', 'نسه', 'صحا', 'شفي', 'ركز', 'عون']",sympathy
8075,"['سعد', 'ثلث', 'سمن', 'خرس', 'يبي', 'يخل', 'ركز', 'اخر']",joy
8076,"['رفع', 'عني', 'ايسم', 'ثور', 'سور', 'غبء', 'وقو', 'الئ', 'جهنم', 'جهنم', 'رحم', 'دعش', 'خون']",anger
8077,"['يحب', 'تهل', 'قدر', 'اهم', 'كفي', 'فيك', '❤️']",love
8078,"['23', '21', 'ارج', 'ونس', 'بره', 'اوليمبياد', 'رسم']",none
8079,"['بص', 'عمرو', 'كمل', 'اتش', 'تصب']",anger
8080,['خيف'],fear
8081,"['نور', 'وفق', 'يحم', 'حمد', 'عسف']",joy
8082,"['اعب', 'شرك', 'اوليمبياد', 'سوء', 'نتج', 'لزم', 'اول', 'سئل', 'درب', 'خير', 'قيد', 'فنا']",none
8083,"['بقت', 'بلد', 'حور', 'حدش', 'عرف', 'دنا', 'اشه', 'عرف', 'تنج', 'غفر', 'عظم', 'يرب', 'ارن', 'لحق']",anger
8084,"['كتر', 'لعب', 'تعه', 'اوليمبياد', 'رامبول']",none
8085,"['خطب', 'رمب', 'عمل', 'بنز', 'دول', 'اخر', 'تسل', 'باستغراب', 'سيس', 'ونز']",surprise
8086,"['اشف', 'جد', 'جد', 'شرك', 'اوليمبياد', 'لشئ', 'طبق', 'رنس']",none
8087,"['اهل', 'نار', 'سيس', 'وبين', 'ثور', 'مكن', 'فقد', 'كثر', 'بنئ', 'دمر', 'بلد', 'عون', 'نصر', 'ظلم', 'ثور', '1', '1']",sympathy
8088,"['Quran', '﴿', 'رحم', 'ودا', '﴾', 'احب', 'انس', 'ونت', 'تدر', 'سب', 'يحب', 'ومر', 'قلب', 'بحب']",love
8089,"['جمل', 'حب', 'يند', 'سمء', 'احب', 'حبو', 'يحب', 'اهل', 'سمء', 'اهل', 'ارض', 'فيا', 'رب', 'نهم', '3', '…']",love
8090,"['حلف', 'اجل', 'سعد', 'يالتحالف', 'نصر', 'اخت', 'يمن', 'نصر', 'بذن', '❤️']",love
8091,"['فرج', 'نصر', 'ظلم', 'يحي', 'قيوم…']",sympathy
8092,"['جمع', 'تضم', 'عنا', 'شكر']",sympathy
8093,"['تعد', 'غيب', 'يحك', 'تعد', 'حضر', 'يغب']",sadness
8094,"['عاب', 'قوي', 'عرس', 'اوليمبياد', 'Athletics', 'Rio2016', 'Olympics']",joy
8095,"['نصر', 'حفظ', 'يسد', 'رمي', 'يثب', 'قدم', 'يتل', 'كفي', 'مؤن', 'لطف', 'مكر', 'ويع', 'قرب', 'سلح', 'شحذ', 'همت…']",sympathy
8096,"['صدق', 'سعد', 'اوليمبياد', 'سبق', 'لعب', 'نصف', 'نهي', 'ماراثو', 'روجر', 'وخل', 'يرح', 'نهئ', 'بدن', 'رجل']",none
8097,"['ونت', 'سري', 'ونت', 'نوت', 'كشف']",joy
8098,"['بحب', 'عشن', 'خيف', 'يجي', 'اليوم', 'امت', 'ندم', 'محبتكيش']",fear
8099,"['ام', 'شري', 'خيف', 'ابو', 'شري', 'يرح', 'صيدل', 'يشف', 'مز', '☻']",fear
8100,"['شاء', 'صبح', 'خير']",joy
8101,"['طب', 'فعل', 'خيف', 'خيف', 'منقدرش', 'كسر', 'نسيرفايف', 'طرق', 'عيش', 'بيه', 'نزل', 'طبقهالموضوع', 'رعب']",fear
8102,"['شكل', 'تبن', 'قفل', 'شبك', 'اخك', 'عشن', 'فرق', 'خيف', 'دنا', 'دره', 'طلب']",fear
8103,"['سعد', 'فهد', 'هرج', 'خبر', 'نجح', 'نجح']",joy
8104,"['داي', 'تكو', 'خيف', 'اما', 'شي', 'خيف', 'فقد', 'اما', 'شي', 'مو', 'خيف', 'ماتحصل', 'قلم', 'حمر']",fear
8105,"['عرف', 'فرج', 'اوليمبياد', 'عرف']",sadness
8106,"['خسر', 'شرف', 'حول', 'احس', 'سحب', 'رفض', 'سلم', 'صهي', 'لان', 'مكن', 'توض', 'سلم', 'حرم', 'فخر', 'بيك', 'سلم', 'شهب']",love
8107,"['رضي', 'رضي', 'بكر', 'هنك', 'رضي']",anger
8108,"['غلب', 'خاف', 'حدث', 'ابد', 'عقل']",fear
8109,"['قطف', 'قلب', 'عكم', 'صرخ', 'ومع', 'سيد', 'صرخ', 'نصف', 'خلفاء']",sympathy
8110,"['فقد', 'بحث', 'عنك', 'نظر', 'عمق', 'قلب', 'تكون', 'دايمافليس', 'لحب', 'نبق', 'داي', 'جنب', 'حبل', 'نبق', 'قلب', 'نحب']",love
8111,"['كثر', 'شعر', 'ؤلم', 'رسل', 'رسل', 'نظر', 'رد', 'وماتلقاه', 'وثق', 'بنه', 'قرا', 'طيب', 'قلب', 'نظر', 'وش', 'صير', 'عرف', 'اسر', 'اكن']",sadness
8112,"['كتب', '3', 'توت', 'لعب', 'طئر', 'شطئ', 'تقم', 'صحف', 'سبن', 'لخص', 'ثقف', 'متع', 'رياضهذ', 'فعل', 'اوليمبياد', '»']",surprise
8113,"['كفا', 'دول', 'حصل', 'اوليمبياد', 'الف', 'امر', 'رال', '15', 'مان', '20', 'امر', '25', 'جافريق', '36', 'روس', '61', 'تبع']",none
8114,"['ذكر', 'بسم', 'حبا', 'صبح', 'خير', 'قبس']",love
8115,"['سير', 'سرح', 'ناس', 'كتر', 'علا']",sadness
8116,"['joryah', 'جور', 'صدق', 'عصب', 'بنت', 'توسط', 'كلن', 'ضد', 'ريم', 'ر58']",anger
8117,"['هجم', 'سكن', 'لند', 'قتل', 'وعد', 'جرح']",fear
8118,['خيف'],fear
8119,"['سان', 'دخل', 'قلب', 'وحب', 'كلم', 'ذته', '✋❤', 'H']",love
8120,"['rem', 'وقت', 'جمل', 'اثم', 'شيء', 'هده', 'شخص', 'تحب']",joy
8121,"['ويك', 'خنق', 'شعر', 'عدل', 'عطف', 'امك', 'ضنا', 'شلك', 'رحم', 'شهر', 'ظلع', 'صدر', 'جبت']",sympathy
8122,"['يقل', 'سبح', 'سعد', 'حمد', 'جبريل', 'حصل', 'ركز', '47', 'اوليمبياد', 'اصل', '47', 'سبح', 'طيب', 'حمد', 'غرقش']",none
8123,"['ولد', 'ركز', 'اوي', 'اوليمبياد', 'اشء', 'هنرجع', 'بكس', 'دور', 'اقص', 'رمض']",none
8124,"['يظل', 'حمد', 'زول', 'رغم', 'حقد', 'رغم', 'شمت', 'يظل', 'وزج', 'سان', 'راق', 'سجل', 'ارخ', 'اسم', 'حرف', 'نور', 'بقء']",anger
8125,"['خيـف', 'هـو', 'وقت', 'غرق', 'حال', 'يعب', 'فكر', 'رحل', 'احد', 'ابد', 'o6j']",fear
8126,"['هام', 'شاه', 'بحس', 'زفر', 'زفر', 'علب', 'تون', 'فته']",anger
8127,"['بحب', 'نوم', 'اوي', 'بحب', 'سرر', 'خده', 'D', 'ياه', 'حسس', 'عظم', 'D', 'قدم', 'سرر', 'صبح', 'سعد', 'خير']",joy
8128,"['يمو', 'خلص', 'اوليمبياد', 'وقف', 'محل', 'بقل', 'بتع', 'ابه', 'وضع']",none
8129,"['حسه', 'قرب', 'فيش', 'بيت', 'خيف', 'طلع', 'اوض']",fear
8130,"['اوليمبياد', 'تبد', 'قول', 'سبن', 'مكن', 'كسب', 'امر', 'اعب', 'بتع', 'final', '2012', 'امر', 'دلق', 'ضعف', '2012']",none
8131,"['حسس', 'دنا', 'تسد', 'دمك', 'كره', 'وحد', 'تلق', 'تقل', 'وقع', 'علك', 'فجه', 'حسس', 'وحش', 'اوي']",sadness
8132,"['حيه', 'ليئ', 'قلب', 'حلم', 'حطم', 'وفي', 'نهي', 'طرق']",sadness
8133,"['نفك', 'بقي', 'اوليمبياد', 'قرف', 'فرغ', 'لدر', 'جلز']",none
8134,"['تبن', 'حاج', 'كتر', 'اسس', 'قوي', 'ثبت', 'فجه', 'حجه', 'تهد', 'دمغ', 'سعت', 'ماتلومش']",anger
8135,"['همش', 'اوليمبياد', 'دول', 'مشاركهعام1896', '14', 'دوله9', 'رياضات43مسابقه', 'رياضين214', 'اوليمبياد2016', '205دول', 'رياضين1250', '28رياضه306المسابق']",none
8136,"['اول', 'مره', 'نشد', 'وطن', 'ارد', 'هيتعزف', 'اوليمبياد']",none
8137,"['رعب', 'صرح', 'عرف', 'كمل', 'صعب', 'سار', 'درج', 'جبل']",fear
8138,"['مو', 'عرف', 'احل', 'هالchapter', 'عقل', 'سهل']",surprise
8139,"['لحل', 'لقو', 'بله', 'عون', 'ومد', 'وسد', 'خطا']",sympathy
8140,"['خير', 'اهل', 'زين', 'زهر', 'وفل', 'لشف', 'يفز', 'كون']",joy
8141,"['وكل', 'يمن', 'حر', 'شرف', 'سيك', 'صخر', 'صدر', 'عمل', 'خرب', 'حتل', 'غشم']",anger
8142,"['قطع', 'بكي', 'رغم', 'عدو', 'بخل', 'تلق', 'شهد']",sympathy
8143,"['يوم', 'سجد', 'طرق', 'لنر', 'ولع', 'ظلم', 'دمس', 'حمد']",sadness
8144,"['يرب', 'صدق', 'جمل', 'قعد', 'يقر', 'رسل']",surprise
8145,"['جونيور', 'اجي', 'هجم', 'قدر', 'يعض', 'يفو', 'كمن', 'هيلعب', 'يجر', 'اوليمبياد', 'هيج', 'شهر']",none
8146,"['صبح', 'حره', 'حرر', 'امت', 'ﻛﻠﻤﺎﺕ', 'ﺗﺒﻜﻲ', 'ﺍﻟﺤﺠﺮ', 'ﻓﻬﻞ', 'ﺗﺒﻜﻲ', 'ﻗﻠﻮﺑﻜﻢ', 'ﻭﺍﻣﻌﺘﺼﻤﺎﻩ', 'اه', 'اهل']",sympathy
8147,"['ابي', 'دنا', 'فنا', 'جنن', 'مطر', 'رحم', 'رحم']",sympathy
8148,"['ناس', 'بتع', 'روح', 'ريض', 'عصب', 'يرح', 'فرج', 'اوليمبياد', 'اهل', '❤️']",joy
8149,"['وصف', 'صرح', 'زمن', 'كتر', 'جمل', 'صفش', 'دلق', 'شبب', '17', 'عيز', 'هجر', 'جلس', 'شور', 'عوز', 'يبع', 'جنس', 'وصف', 'توت']",sadness
8150,"['حمد', 'كدا', 'روش', 'يعن', 'ظهر', 'حبك', 'عظم', 'لدل', 'نسب', 'لخه', 'سعد', 'لعب', 'سعد', 'رفع', 'دول', 'اوليمبياد', 'عدي']",surprise
8151,"['فكر', 'حله', 'جده', 'فكر', 'درج', 'رسل', 'قدم', 'اوليمبياد', 'حفظ', 'بيئ', 'زيد', 'ساح', 'خضراء', 'OpeningCeremony', 'Rio2016']",joy
8152,"['ديغو', 'كوس', 'بلا', 'هبل', 'شيلس']",anger
8153,"['نرن', 'اصبح', 'خيف', 'ددا']",fear
8154,"['احل', 'شي', 'وطن', 'دير', 'ولد', 'حسن', 'عبس', 'وسي', 'جود', 'هدي', 'عسكر', 'حسن', 'قئم', 'هدي', 'صل', 'حمد', 'وال', 'حمد']",joy
8155,"['لنك', 'مني', 'ونا', 'سقط', 'يؤذ', 'جدا', 'صدق', '—', 'feling', 'proud']",joy
8156,"['سيح', 'سعد', 'مره', 'عسر', 'رور', 'سيح', '3من', 'جرء', 'اقل', 'مايقال', 'عنه', 'غبه', 'فره', 'قزه', 'ثير', 'حنق', 'غضب']",anger
8157,"['بنت', 'اوليمبياد', 'رجل', 'بت', 'جيت', 'يكس', 'فور', 'رسي']",none
8158,"['عرف', 'خيف', '\u200d♀️']",fear
8159,"['صدق', '…', 'شخص', 'يسل', 'عنك', 'يوم', 'يمل', '❤️']",love
8160,"['منت', 'لحظ', 'جت', 'دري', 'تعد', 'عمر', 'صرت', 'اعش', 'جدد']",joy
8161,"['بحب', 'اوليمبياد', 'اه', 'ابو', 'فرج', 'طول', 'نهر', 'جودو', 'صرع', 'حره', 'قهر', 'ريو2016']",sadness
8162,"['خيف', 'اخش', 'تني', 'D']",fear
8163,"['يته', 'نوم', 'خيف', 'طلع', 'غرف', 'لان', 'ابي', 'سفر', 'محد']",fear
8164,"['اجد', 'حل', 'يحل', 'محل', 'حال', 'الحالي', 'لحل', 'حال']",sadness
8165,"['لعب', 'ﺍلاﻭﻟﻴﻤﺒﻴﺎﺩ', 'ﺏ', '25', 'لﻋﺐ', 'ﺍﻟﻠﻲ', 'يبي', 'حتل', 'ﻗﻄﺮ', 'ﻳﺴﺘﻐﻞ', 'ﺍﻟﻔﺮﺻﺔ', 'هدي', 'ﻓﻲ', 'ﺍﻟﺒﺮﺍﺯﻳﻞ']",none
8166,"['تو', 'تدر', 'هوش', 'خيف', 'زعل']",fear
8167,"['خيف', 'درج', 'سنه']",fear
8168,"['the', 'Tsar', 'صح', 'صح', 'اقس', 'عقب', 'شي', 'خيف']",fear
8169,"['شجع', 'اوليمبياد', 'كره', 'طئر', 'رجل', 'نصب', 'ايض', 'يوم', '10', 'غسطس', 'نخب', 'يوج', 'كوب']",none
8170,"['عذب', 'صفت', 'حسس', 'خلد', 'عبدالرحمن']",joy
8171,"['3', 'كعد', 'يعد', 'حول', 'ورط', 'طرق', 'بخر', 'حرب', 'خصص', 'وصل', 'دره', 'امر', 'جدد', 'حكم', 'حبش', 'جرم']",sadness
8172,['مكن'],surprise
8173,"['تجسد', 'لمح', 'انس', 'وجع']",sadness
8174,"['عالتجنيس', 'اوليمبياد', 'سنه', 'ارخ', 'نجم', 'Rio2016Olympics']",none
8175,"['حمد', 'حمر', 'جاي', 'فكر', 'جين', 'زملكاويه', 'اوليمبياد', 'يعم', 'ركز', 'كرم', 'فرض', 'تقل', 'وحد', 'معا', 'وحد']",none
8176,"['دخل', 'اوليمبياد', '25', 'ريض', 'يعن', 'فرص', 'عوز', 'سرق', 'بلد', 'رازيل']",none
8177,"['q8', 'برد', 'شتا', 'خوف', 'خوف', 'برد', 'قلب']",fear
8178,"['طفل', 'ودي', 'شبع', 'نوم', 'فالاجازه', 'صلح']",sympathy
8179,"['يقل', 'شكل', 'جيل', 'جدد', 'الب', 'مخه', 'الم', 'خها', 'طحلب', 'ثلا', 'طفل', 'مخه', 'طلع', 'كورنفلكس', 'ثلا']",surprise
8180,"['3umran', 'ولي', 'ومل', 'اهل', 'سلم', 'حرز', 'وام', 'حفظ', 'وضم', 'Syria', 'Egypt', 'GC', 'KSA']",sympathy
8181,"['عيش', 'حله', 'حب', 'عاك', 'وخد', '❤']",joy
8182,"['ذكرو', 'بكل', 'جمل', 'عسا', 'تحن', 'عسا']",joy
8183,"['فيك', 'قرف', 'كرم', 'تهن', 'قمه', 'باه', 'كره', 'فقر', 'ذل']",sadness
8184,"['حمد', 'هتلغ', 'اوليمبياد', 'جاي']",joy
8185,"['فرج', 'سبق', 'جري', 'ورم', 'قرص', 'اوليمبياد', 'تكد', 'صحه', 'ريض', 'احل', 'حجه', 'دنا', 'بلد', 'عفي', 'حله']",joy
8186,"['عقل', 'سعه', 'لسه', '8']",surprise
8187,"['بحب', 'بطل', 'اوليمبياد', 'اوي', 'جمع', 'Rio2016', 'Olympics']",joy
8188,"['abushameh', 'غفت', 'صدر', 'رجي', 'وقف', 'فاس', 'رئح', 'جسد', 'نسب', 'قلب', 'رهق', 'شرا', 'دمي', 'عصف', 'لحب', 'فئد', 'ديو', 'يس…']",love
8189,"['shosho', 'عكس', 'خيف']",fear
8190,"['•', 'حبك', 'خرت', 'خرت', 'فرق', 'لحب', 'صدف', 'فرق', 'خير', 'صبح', 'خير']",love
8191,"['برك', 'اول', 'يدل', 'اوليمبياد']",joy
8192,"['دعي', 'هدم', 'اسس', 'دين', 'سيح', 'ثوا']",surprise
8193,"['عشق', 'عشق', 'عشق', 'عشق', 'عشق', 'لـ', 'عشق', 'ارخ', 'عشق', 'عشق']",love
8194,"['كوسوفو', 'KOS', 'طرق', 'حقق', 'اول', 'يدل', 'ارخ', 'اول', 'شرك', 'كدل', 'قله', 'اوليمبياد', 'نهي', 'جودو', 'Judo']",none
8195,"['حمدل', 'فلم', 'اغن', 'قهه', 'كتب', 'نجك', 'وقع']",joy
8196,"['شرك', 'اوليمبياد', 'شعب', 'ثلث', 'ربع', 'بعث', 'جنس']",none
8197,"['ديم', 'يقل', 'تبغ', 'شخص', 'يحب', 'ضحك', 'شكل', 'يضح', 'احب', 'زيد', '❤️', 'هيم']",love
8198,"['عصم', 'عبدالمنعمبالتاكيد', 'نشد', 'حقه', 'بطل', 'اوليمبياد', 'يجب', 'نقل', 'تحق', 'وبر', 'عصم', 'عبدالمنعم']",sadness
8199,"['بكء', 'امم', 'حب', '3']",love
8200,"['مين', 'ضيع', 'حبن']",sadness
8201,"['قدر', 'تحد', 'نسل', 'بلد', 'مهم', 'عمد', 'رد', 'يقل', 'احن', 'نقص', 'نسب', '30', 'ملي', 'نسم', 'خلص', '3', 'سنو', 'الخ']",surprise
8202,"['برح', 'طحت', 'اذق', 'رحه', 'بلي', 'سبب', 'غرن', 'فهد', 'كمل', 'زين', 'غرن', 'صغر', 'دلع', 'مايبال', '❀♩', 'ρlɺɹ', 'Iɹ̤']",love
8203,"['يعم', 'اوليمبياد', 'قفل']",surprise
8204,"['قصه', 'حزن', 'ؤلم', 'جدا', 'صيغ', 'دقه', 'كتب', 'شعر', 'صدق', 'حاسيس', 'عاطف', 'شهد', 'بذن', 'حمد']",sympathy
8205,"['خيف', 'تصر', 'صيب', 'كبر', 'عرف']",fear
8206,"['عمر', 'خيف']",fear
8207,"['alseraji', 'رجل', 'يمن', 'شرف', 'نجر', 'دمر', 'دبب', 'رمز', 'زمل', 'فيل', 'رمز', 'بلي', 'احن', 'طير', 'ابل']",anger
8208,"['امر', 'وصل', 'لميداليه', '10', 'وحج', 'ارخ', 'اوليمبياد']",surprise
8209,"['خيف', 'نهي', '✋', 'بشه', 'طلع', 'سيح', 'دجل']",fear
8210,"['نسي', 'الم', 'وكل', 'زعل', 'اجل', 'حمل', 'شعر', 'وطن', 'حزن', 'كسر', 'قلب', 'نتم', 'نخب', 'دعم', 'نقف', 'عكم', 'ولن', 'نتر', 'لعي', 'ابض', 'غلي']",sympathy
8211,"['صبح', 'نجح', 'تمز', 'بدع', 'سلم', 'يبد', 'بابتسامه', 'اصف', 'زيت', 'طول', 'اليوم', 'بحب', 'صبح', 'عسل']",joy
8212,"['KSA', 'ترق', 'فله', 'شف', 'وجه', 'اول', 'وش', 'دخل', 'سعد', 'وضع']",anger
8213,"['خيف', 'عيف', 'نكل', 'تبن', 'معه']",fear
8214,"['وشب', 'كر✋']",surprise
8215,"['رب', 'تند', 'جفن', 'ورب', 'كثر', 'دمع', 'كئب', 'تنب']",sadness
8216,"['hawary', 'ودع', 'رفت', 'هجن', 'ودع', 'فنن', 'كندر', 'اصل', 'رحم']",sympathy
